In case of burning step into the water to extinguish the fire.	Если загоришься зайди в воду, чтобы потушится.
Stairs lead up to the upper depth.	Эти ступеньки ведут наверх.
Stairs lead down to the lower depth.	Эти ступеньки ведут в глубь подземелья.
Embers cover the floor.	Пол усыпан углями.
Dense vegetation blocks the view.	Густая растительность закрывает обзор.
This door is locked, you need a matching key to unlock it.	Эта дверь заперта, тебе нужен подходящий ключ.
Heavy bars block the stairs leading down.	Проход закрыт тяжёлой решёткой.
The wooden barricade is firmly set but has dried over the years. Might it burn?	Деревянная баррикада ладно сработана, но обветшала от времени. Интересно загорится?
You can't read the text from here.	Ты не можешь рассмотреть текст от сюда.
Stepping onto a hidden pressure plate will activate the trap.	Встав на прижимную плиту, ты активируешь ловушку.
The trap has been triggered before and it's not dangerous anymore.	Ловушка уже сработала однажды, теперь она безопасна.
Someone wanted to adorn this place, but failed, obviously.	Декоратор, у этого места, не самый лучший.
Drop some seeds here to cook a potion.	Закинь сюда семян, чтобы сварить зелья.
The well has run dry.	Источник иссяк.
Fluorescent moss	Светящийся мох
Fluorescent mushrooms	Светящиеся грибы
Freezing cold water.	Ледяная вода.
The ladder leads up to the upper depth.	Лестница ведёт вниз.
The ladder leads down to the lower depth.	Лестница ведёт наверх.
Huge mushrooms block the view.	Огромный гриб закрывает обзор.
A vein of some ore is visible on the wall. Gold?	На стене виднеется месторождения какой-то руды. Золото?
Who would need a bookshelf in a cave?	Кому, в подземелье, мог понадобится книжный шкаф?
A ramp leads down to the lower depth.	Пролёт, ведущий наверх.
The statue depicts some dwarf standing in a heroic stance.	Статуя изображает Дворфа в героической позе.
The rows of books on different disciplines fill the bookshelf.	Полки уставлены разнообразными учебниками.
Books in ancient languages smolder in the bookshelf.	Книги, написанные мёртвыми языками, заполняют это шкаф.
Cold lava	Холодная лава
Embermoss	Углемох
Emberfungi	Углегриб
Pillar	Столб
It looks like lava, but it's cold and probably safe to touch.	Это подозрительно похоже на лаву. Но она холодна на ощупь и, судя по всему, не представляет опасности.
The pillar is made of real humanoid skulls. Awesome.	Этот столб составлен из настоящих гуманоидных черепов. Прикольно.
Suspiciously colored water	Подозрительно окрашенная вода
High blooming flowers	Большой, цветущий куст
A ramp leads up to the upper depth.	Лестница в преисподнюю.
A ramp leads down to the Inferno.	Пролёт, ведущий наверх.
Several tiles are missing here.	Здесь недостаёт нескольких плиток.
Thick carpet covers the floor.	Пол укрыт плотным ковром.
Dark cold water.	Тёмная холодная вода.
There are old blood stains on the floor.	Пол заляпан кровью.
This is probably a vestige of a prison library. Might it burn?	Похоже на останки тюремной библиотеки. Интересно загорится?
Murky water	Мутная вода
Wet yellowish moss covers the floor.	Влажный желтоватый мох растянулся по полу.
The bookshelf is packed with cheap useless books. Might it burn?	Полки заставлены дешёвыми, бесполезными книгами. Интересно загорится?
Select a seed to throw	Выбери семена
Chasm	Пропасть
Yes, I know what I'm doing	Да, я знаю, что делаю
No, I changed my mind	Нет, я передумал
Do you really want to jump into the chasm? You can probably die.	Ты уверен, что хочешь спрыгнуть вниз, ты можешь разбиться.
You fell to death...	Ты разбился...
What are you doing here?!	Что ты здесь делаешь?!
As you try to read the sign it bursts into greenish flames.	Как вы попробуйте прочитать знак это врывается в зеленоватых огня.
Don't overestimate your strength, use weapons and armor you can handle.	Не будь самоуверенным, используй доступные тебе оружие и броню.
Not all doors in the dungeon are visible at first sight. If you are stuck, search for hidden doors.	Не всякая дверь в подземелье заметна с первого взгляда. Если не знаешь куда идти, попробуй поискать тайные двери.
Remember, that raising your strength is not the only way to access better equipment. You can go the other way, lowering its strength requirement with Scrolls of Upgrade.	Помни, что повышение силы - не единственный способ использовать лучшее снаряжение, ты можешь пойти другим путём, понижая требования предмета с помощью Свитка Улучшения.
You can spend your gold in shops on deeper levels of the dungeon. The first one is on the 6th level.	Золото можно тратить в магазинах в глубине подземелья. Первый встречается на уровне 6.
Beware of Goo!	Берегись Жижи!
Pixel-Mart. All you need for successful adventure!	Pixel магазин. всё, что нужно для успешного приключения!
Identify your potions and scrolls as soon as possible. Don't put it off to the moment when you actually need them.	Распознавай свитки и зелья как можно раньше. Не откладывай до того момента, когда они могут тебе понадобится.
Being hungry doesn't hurt, but starving does hurt.	Голод не наносит урона, чего нельзя сказать об истощении.
Surprise attack has a better chance to hit. For example, you can ambush your enemy behind a closed door when you know it is approaching.	Неожиданная атака имеет больший шанс на попадание. Например, ты можешь подстеречь врага у закрытой двери, будучи уверенным, что он приближается.
Don't let The Tengu out!	Не выпускай Тенгу!
Pixel-Mart. Spend money. Live longer.	Pixel магазин. Больше потратишь. Дольше проживёшь.
When you're attacked by several monsters at the same time, try to retreat behind a door.	Если на тебя нападают несколько монстров, попробуй отступить за дверь.
If you are burning, you can't put out the fire in the water while levitating.	Если тебя подожгут, пока ты в состоянии левитации, ты не сможешь потушить огонь, зайдя в воду.
There is no sense in possessing more than one Ankh at the same time, because you will lose them upon resurrecting.	Нет смысла держать при себе более одного Анха, они все исчезнут при воскрешении.
DANGER! Heavy machinery can cause injury, loss of limbs or death!	ОПАСНОСТЬ! Тяжёлая техника может послужить причиной травм, потери конечностей и смерти!
Pixel-Mart. A safer life in dungeon.	Pixel магазин. Обезопась свою жизнь в подземелье.
When you upgrade an enchanted weapon, there is a chance to destroy that enchantment.	При улучшении зачарованного оружия есть вероятность, что оно лишится волшебных свойств.
Weapons and armors deteriorate faster than wands and rings, but there are more ways to fix them.	Оружие и броня приходит в негодность быстрее чем палочки и кольца, но и способ их починить найти проще.
The only way to obtain a Scroll of Wipe Out is to receive it as a gift from the dungeon spirits.	Единственный способ добыть Свиток Уничтожения - получить его в подарок от духов подземелья.
No weapons allowed in the presence of His Majesty!	Ношение оружия недопустимо в присутствии его Величества!
Pixel-Mart. Special prices for demon hunters!	Pixel магазин. Охотникам на демонов скидки!
The trap emits a piercing sound that echoes throughout the dungeon!	Ловушка издаёт пронзающий звук, разносящийся по подземелью!
lightning trap	электрическая ловушка
You were killed by a discharge of a lightning trap...	Тебя пришибло разрядом электрической ловушки...
You don't know what is there.	Ты не знаешь что там.
Select a cell to examine	Выбери ячейку, для изучения
1	0
Choose language	Выберите язык
Key bindings	Настройка клавиш
Switch to fullscreen	На весь экран
Switch to windowed	В оконный режим
Reset To Defaults	Сбросить настройки
<None>	<Нет>
Press a key for "%s", or press %s to remove the binding.	Нажмите клавишу для действия «%s» или нажмите %s, чтобы удалить привязку.
Hero Info	Сведения о герое
Wait	Ждать
Search	Искать
Examine cell	Осмотреть клетку
Resume motion	Продолжить движение
Backpack	Рюкзак
Quickslot	Быстрый слот
Attack	Атака
Visible Enemies	Видимые враги
Zoom In	Приблизить
Zoom Out	Отдалить
Move North	Идти на север
Move South	Идти на юг
Move West	Идти на запад
Move East	Идти на восток
Move NW	Идти на СЗ
Move NE	Идти на СВ
Move SW	Идти на ЮЗ
Move SE	Идти на ЮВ
Current Cell	Текущая клетка
